clip_path,gesture_label,person_id,take_number,source,keypoint_path,frame_count,split
data/raw_clips\ball_out\ball_out_p08_86.mp4,ball_out,p08,86,volunteer,data/keypoints\ball_out\ball_out_p08_86.npy,88,test
data/raw_clips\ball_out\ball_out_p08_87.mp4,ball_out,p08,87,volunteer,data/keypoints\ball_out\ball_out_p08_87.npy,92,test
data/raw_clips\ball_out\ball_out_p08_88.mp4,ball_out,p08,88,volunteer,data/keypoints\ball_out\ball_out_p08_88.npy,90,test
data/raw_clips\ball_out\ball_out_p08_89.mp4,ball_out,p08,89,volunteer,data/keypoints\ball_out\ball_out_p08_89.npy,86,test
data/raw_clips\ball_out\ball_out_p08_9.mp4,ball_out,p08,9,volunteer,data/keypoints\ball_out\ball_out_p08_9.npy,98,test
data/raw_clips\ball_out\ball_out_p08_90.mp4,ball_out,p08,90,volunteer,data/keypoints\ball_out\ball_out_p08_90.npy,95,test
data/raw_clips\ball_out\ball_out_p08_91.mp4,ball_out,p08,91,volunteer,data/keypoints\ball_out\ball_out_p08_91.npy,98,test
data/raw_clips\ball_out\ball_out_p08_92.mp4,ball_out,p08,92,volunteer,data/keypoints\ball_out\ball_out_p08_92.npy,93,test
data/raw_clips\ball_out\ball_out_p08_93.mp4,ball_out,p08,93,volunteer,data/keypoints\ball_out\ball_out_p08_93.npy,95,test
data/raw_clips\ball_out\ball_out_p08_94.mp4,ball_out,p08,94,volunteer,data/keypoints\ball_out\ball_out_p08_94.npy,86,test
data/raw_clips\ball_out\ball_out_p08_95.mp4,ball_out,p08,95,volunteer,data/keypoints\ball_out\ball_out_p08_95.npy,84,test
data/raw_clips\ball_out\ball_out_p08_96.mp4,ball_out,p08,96,volunteer,data/keypoints\ball_out\ball_out_p08_96.npy,92,test
data/raw_clips\ball_out\ball_out_p08_97.mp4,ball_out,p08,97,volunteer,data/keypoints\ball_out\ball_out_p08_97.npy,96,test
data/raw_clips\ball_out\ball_out_p08_98.mp4,ball_out,p08,98,volunteer,data/keypoints\ball_out\ball_out_p08_98.npy,89,test
data/raw_clips\ball_out\ball_out_p08_99.mp4,ball_out,p08,99,volunteer,data/keypoints\ball_out\ball_out_p08_99.npy,87,test
data/raw_clips\ball_out\ball_out_p09_1.mp4,ball_out,p09,1,volunteer,data/keypoints\ball_out\ball_out_p09_1.npy,86,val
data/raw_clips\ball_out\ball_out_p09_10.mp4,ball_out,p09,10,volunteer,data/keypoints\ball_out\ball_out_p09_10.npy,63,val
data/raw_clips\ball_out\ball_out_p09_100.mp4,ball_out,p09,100,volunteer,data/keypoints\ball_out\ball_out_p09_100.npy,54,val
data/raw_clips\ball_out\ball_out_p09_101.mp4,ball_out,p09,101,volunteer,data/keypoints\ball_out\ball_out_p09_101.npy,56,val
data/raw_clips\ball_out\ball_out_p09_102.mp4,ball_out,p09,102,volunteer,data/keypoints\ball_out\ball_out_p09_102.npy,57,val
data/raw_clips\ball_out\ball_out_p09_103.mp4,ball_out,p09,103,volunteer,data/keypoints\ball_out\ball_out_p09_103.npy,57,val
data/raw_clips\ball_out\ball_out_p09_104.mp4,ball_out,p09,104,volunteer,data/keypoints\ball_out\ball_out_p09_104.npy,60,val
data/raw_clips\ball_out\ball_out_p09_105.mp4,ball_out,p09,105,volunteer,data/keypoints\ball_out\ball_out_p09_105.npy,70,val
data/raw_clips\ball_out\ball_out_p09_106.mp4,ball_out,p09,106,volunteer,data/keypoints\ball_out\ball_out_p09_106.npy,66,val
data/raw_clips\ball_out\ball_out_p09_107.mp4,ball_out,p09,107,volunteer,data/keypoints\ball_out\ball_out_p09_107.npy,69,val
data/raw_clips\ball_out\ball_out_p09_11.mp4,ball_out,p09,11,volunteer,data/keypoints\ball_out\ball_out_p09_11.npy,66,val
data/raw_clips\ball_out\ball_out_p09_12.mp4,ball_out,p09,12,volunteer,data/keypoints\ball_out\ball_out_p09_12.npy,71,val
data/raw_clips\ball_out\ball_out_p09_13.mp4,ball_out,p09,13,volunteer,data/keypoints\ball_out\ball_out_p09_13.npy,63,val
data/raw_clips\ball_out\ball_out_p09_14.mp4,ball_out,p09,14,volunteer,data/keypoints\ball_out\ball_out_p09_14.npy,63,val
data/raw_clips\ball_out\ball_out_p09_15.mp4,ball_out,p09,15,volunteer,data/keypoints\ball_out\ball_out_p09_15.npy,64,val
data/raw_clips\ball_out\ball_out_p09_16.mp4,ball_out,p09,16,volunteer,data/keypoints\ball_out\ball_out_p09_16.npy,61,val
data/raw_clips\ball_out\ball_out_p09_17.mp4,ball_out,p09,17,volunteer,data/keypoints\ball_out\ball_out_p09_17.npy,60,val
data/raw_clips\ball_out\ball_out_p09_18.mp4,ball_out,p09,18,volunteer,data/keypoints\ball_out\ball_out_p09_18.npy,60,val
data/raw_clips\ball_out\ball_out_p09_19.mp4,ball_out,p09,19,volunteer,data/keypoints\ball_out\ball_out_p09_19.npy,63,val
data/raw_clips\ball_out\ball_out_p09_2.mp4,ball_out,p09,2,volunteer,data/keypoints\ball_out\ball_out_p09_2.npy,65,val
data/raw_clips\ball_out\ball_out_p09_20.mp4,ball_out,p09,20,volunteer,data/keypoints\ball_out\ball_out_p09_20.npy,72,val
data/raw_clips\ball_out\ball_out_p09_21.mp4,ball_out,p09,21,volunteer,data/keypoints\ball_out\ball_out_p09_21.npy,66,val
data/raw_clips\ball_out\ball_out_p09_22.mp4,ball_out,p09,22,volunteer,data/keypoints\ball_out\ball_out_p09_22.npy,64,val
data/raw_clips\ball_out\ball_out_p09_23.mp4,ball_out,p09,23,volunteer,data/keypoints\ball_out\ball_out_p09_23.npy,60,val
data/raw_clips\ball_out\ball_out_p09_24.mp4,ball_out,p09,24,volunteer,data/keypoints\ball_out\ball_out_p09_24.npy,72,val
data/raw_clips\ball_out\ball_out_p09_25.mp4,ball_out,p09,25,volunteer,data/keypoints\ball_out\ball_out_p09_25.npy,67,val
data/raw_clips\ball_out\ball_out_p09_26.mp4,ball_out,p09,26,volunteer,data/keypoints\ball_out\ball_out_p09_26.npy,65,val
data/raw_clips\ball_out\ball_out_p09_27.mp4,ball_out,p09,27,volunteer,data/keypoints\ball_out\ball_out_p09_27.npy,65,val
data/raw_clips\ball_out\ball_out_p09_28.mp4,ball_out,p09,28,volunteer,data/keypoints\ball_out\ball_out_p09_28.npy,62,val
data/raw_clips\ball_out\ball_out_p09_29.mp4,ball_out,p09,29,volunteer,data/keypoints\ball_out\ball_out_p09_29.npy,58,val
data/raw_clips\ball_out\ball_out_p09_3.mp4,ball_out,p09,3,volunteer,data/keypoints\ball_out\ball_out_p09_3.npy,68,val
data/raw_clips\ball_out\ball_out_p09_30.mp4,ball_out,p09,30,volunteer,data/keypoints\ball_out\ball_out_p09_30.npy,61,val
data/raw_clips\ball_out\ball_out_p09_31.mp4,ball_out,p09,31,volunteer,data/keypoints\ball_out\ball_out_p09_31.npy,68,val
data/raw_clips\ball_out\ball_out_p09_32.mp4,ball_out,p09,32,volunteer,data/keypoints\ball_out\ball_out_p09_32.npy,65,val
data/raw_clips\ball_out\ball_out_p09_33.mp4,ball_out,p09,33,volunteer,data/keypoints\ball_out\ball_out_p09_33.npy,66,val
data/raw_clips\ball_out\ball_out_p09_34.mp4,ball_out,p09,34,volunteer,data/keypoints\ball_out\ball_out_p09_34.npy,63,val
data/raw_clips\ball_out\ball_out_p09_35.mp4,ball_out,p09,35,volunteer,data/keypoints\ball_out\ball_out_p09_35.npy,63,val
data/raw_clips\ball_out\ball_out_p09_36.mp4,ball_out,p09,36,volunteer,data/keypoints\ball_out\ball_out_p09_36.npy,65,val
data/raw_clips\ball_out\ball_out_p09_37.mp4,ball_out,p09,37,volunteer,data/keypoints\ball_out\ball_out_p09_37.npy,63,val
data/raw_clips\ball_out\ball_out_p09_38.mp4,ball_out,p09,38,volunteer,data/keypoints\ball_out\ball_out_p09_38.npy,66,val
data/raw_clips\ball_out\ball_out_p09_39.mp4,ball_out,p09,39,volunteer,data/keypoints\ball_out\ball_out_p09_39.npy,66,val
data/raw_clips\ball_out\ball_out_p09_4.mp4,ball_out,p09,4,volunteer,data/keypoints\ball_out\ball_out_p09_4.npy,60,val
data/raw_clips\ball_out\ball_out_p09_40.mp4,ball_out,p09,40,volunteer,data/keypoints\ball_out\ball_out_p09_40.npy,66,val
data/raw_clips\ball_out\ball_out_p09_41.mp4,ball_out,p09,41,volunteer,data/keypoints\ball_out\ball_out_p09_41.npy,60,val
data/raw_clips\ball_out\ball_out_p09_42.mp4,ball_out,p09,42,volunteer,data/keypoints\ball_out\ball_out_p09_42.npy,69,val
data/raw_clips\ball_out\ball_out_p09_43.mp4,ball_out,p09,43,volunteer,data/keypoints\ball_out\ball_out_p09_43.npy,66,val
data/raw_clips\ball_out\ball_out_p09_44.mp4,ball_out,p09,44,volunteer,data/keypoints\ball_out\ball_out_p09_44.npy,60,val
data/raw_clips\ball_out\ball_out_p09_45.mp4,ball_out,p09,45,volunteer,data/keypoints\ball_out\ball_out_p09_45.npy,75,val
data/raw_clips\ball_out\ball_out_p09_46.mp4,ball_out,p09,46,volunteer,data/keypoints\ball_out\ball_out_p09_46.npy,67,val
data/raw_clips\ball_out\ball_out_p09_47.mp4,ball_out,p09,47,volunteer,data/keypoints\ball_out\ball_out_p09_47.npy,66,val
data/raw_clips\ball_out\ball_out_p09_48.mp4,ball_out,p09,48,volunteer,data/keypoints\ball_out\ball_out_p09_48.npy,63,val
data/raw_clips\ball_out\ball_out_p09_49.mp4,ball_out,p09,49,volunteer,data/keypoints\ball_out\ball_out_p09_49.npy,66,val
data/raw_clips\ball_out\ball_out_p09_5.mp4,ball_out,p09,5,volunteer,data/keypoints\ball_out\ball_out_p09_5.npy,62,val
data/raw_clips\ball_out\ball_out_p09_50.mp4,ball_out,p09,50,volunteer,data/keypoints\ball_out\ball_out_p09_50.npy,65,val
data/raw_clips\ball_out\ball_out_p09_51.mp4,ball_out,p09,51,volunteer,data/keypoints\ball_out\ball_out_p09_51.npy,66,val
data/raw_clips\ball_out\ball_out_p09_52.mp4,ball_out,p09,52,volunteer,data/keypoints\ball_out\ball_out_p09_52.npy,60,val
data/raw_clips\ball_out\ball_out_p09_53.mp4,ball_out,p09,53,volunteer,data/keypoints\ball_out\ball_out_p09_53.npy,68,val
data/raw_clips\ball_out\ball_out_p09_54.mp4,ball_out,p09,54,volunteer,data/keypoints\ball_out\ball_out_p09_54.npy,62,val
data/raw_clips\ball_out\ball_out_p09_55.mp4,ball_out,p09,55,volunteer,data/keypoints\ball_out\ball_out_p09_55.npy,63,val
data/raw_clips\ball_out\ball_out_p09_56.mp4,ball_out,p09,56,volunteer,data/keypoints\ball_out\ball_out_p09_56.npy,63,val
data/raw_clips\ball_out\ball_out_p09_57.mp4,ball_out,p09,57,volunteer,data/keypoints\ball_out\ball_out_p09_57.npy,71,val
data/raw_clips\ball_out\ball_out_p09_58.mp4,ball_out,p09,58,volunteer,data/keypoints\ball_out\ball_out_p09_58.npy,67,val
data/raw_clips\ball_out\ball_out_p09_59.mp4,ball_out,p09,59,volunteer,data/keypoints\ball_out\ball_out_p09_59.npy,63,val
data/raw_clips\ball_out\ball_out_p09_6.mp4,ball_out,p09,6,volunteer,data/keypoints\ball_out\ball_out_p09_6.npy,62,val
data/raw_clips\ball_out\ball_out_p09_60.mp4,ball_out,p09,60,volunteer,data/keypoints\ball_out\ball_out_p09_60.npy,64,val
data/raw_clips\ball_out\ball_out_p09_61.mp4,ball_out,p09,61,volunteer,data/keypoints\ball_out\ball_out_p09_61.npy,64,val
data/raw_clips\ball_out\ball_out_p09_62.mp4,ball_out,p09,62,volunteer,data/keypoints\ball_out\ball_out_p09_62.npy,63,val
data/raw_clips\ball_out\ball_out_p09_63.mp4,ball_out,p09,63,volunteer,data/keypoints\ball_out\ball_out_p09_63.npy,63,val
data/raw_clips\ball_out\ball_out_p09_64.mp4,ball_out,p09,64,volunteer,data/keypoints\ball_out\ball_out_p09_64.npy,70,val
data/raw_clips\ball_out\ball_out_p09_65.mp4,ball_out,p09,65,volunteer,data/keypoints\ball_out\ball_out_p09_65.npy,69,val
data/raw_clips\ball_out\ball_out_p09_66.mp4,ball_out,p09,66,volunteer,data/keypoints\ball_out\ball_out_p09_66.npy,62,val
data/raw_clips\ball_out\ball_out_p09_67.mp4,ball_out,p09,67,volunteer,data/keypoints\ball_out\ball_out_p09_67.npy,63,val
data/raw_clips\ball_out\ball_out_p09_68.mp4,ball_out,p09,68,volunteer,data/keypoints\ball_out\ball_out_p09_68.npy,66,val
data/raw_clips\ball_out\ball_out_p09_69.mp4,ball_out,p09,69,volunteer,data/keypoints\ball_out\ball_out_p09_69.npy,71,val
data/raw_clips\ball_out\ball_out_p09_7.mp4,ball_out,p09,7,volunteer,data/keypoints\ball_out\ball_out_p09_7.npy,66,val
data/raw_clips\ball_out\ball_out_p09_70.mp4,ball_out,p09,70,volunteer,data/keypoints\ball_out\ball_out_p09_70.npy,72,val
data/raw_clips\ball_out\ball_out_p09_71.mp4,ball_out,p09,71,volunteer,data/keypoints\ball_out\ball_out_p09_71.npy,65,val
data/raw_clips\ball_out\ball_out_p09_72.mp4,ball_out,p09,72,volunteer,data/keypoints\ball_out\ball_out_p09_72.npy,66,val
data/raw_clips\ball_out\ball_out_p09_73.mp4,ball_out,p09,73,volunteer,data/keypoints\ball_out\ball_out_p09_73.npy,65,val
data/raw_clips\ball_out\ball_out_p09_74.mp4,ball_out,p09,74,volunteer,data/keypoints\ball_out\ball_out_p09_74.npy,67,val
data/raw_clips\ball_out\ball_out_p09_75.mp4,ball_out,p09,75,volunteer,data/keypoints\ball_out\ball_out_p09_75.npy,69,val
data/raw_clips\ball_out\ball_out_p09_76.mp4,ball_out,p09,76,volunteer,data/keypoints\ball_out\ball_out_p09_76.npy,66,val
data/raw_clips\ball_out\ball_out_p09_77.mp4,ball_out,p09,77,volunteer,data/keypoints\ball_out\ball_out_p09_77.npy,66,val
data/raw_clips\ball_out\ball_out_p09_78.mp4,ball_out,p09,78,volunteer,data/keypoints\ball_out\ball_out_p09_78.npy,69,val
data/raw_clips\ball_out\ball_out_p09_79.mp4,ball_out,p09,79,volunteer,data/keypoints\ball_out\ball_out_p09_79.npy,63,val
data/raw_clips\ball_out\ball_out_p09_8.mp4,ball_out,p09,8,volunteer,data/keypoints\ball_out\ball_out_p09_8.npy,78,val
data/raw_clips\ball_out\ball_out_p09_80.mp4,ball_out,p09,80,volunteer,data/keypoints\ball_out\ball_out_p09_80.npy,60,val
data/raw_clips\ball_out\ball_out_p09_81.mp4,ball_out,p09,81,volunteer,data/keypoints\ball_out\ball_out_p09_81.npy,73,val
data/raw_clips\ball_out\ball_out_p09_82.mp4,ball_out,p09,82,volunteer,data/keypoints\ball_out\ball_out_p09_82.npy,62,val
data/raw_clips\ball_out\ball_out_p09_83.mp4,ball_out,p09,83,volunteer,data/keypoints\ball_out\ball_out_p09_83.npy,53,val
data/raw_clips\ball_out\ball_out_p09_84.mp4,ball_out,p09,84,volunteer,data/keypoints\ball_out\ball_out_p09_84.npy,61,val
data/raw_clips\ball_out\ball_out_p09_85.mp4,ball_out,p09,85,volunteer,data/keypoints\ball_out\ball_out_p09_85.npy,64,val
data/raw_clips\ball_out\ball_out_p09_86.mp4,ball_out,p09,86,volunteer,data/keypoints\ball_out\ball_out_p09_86.npy,63,val
data/raw_clips\ball_out\ball_out_p09_87.mp4,ball_out,p09,87,volunteer,data/keypoints\ball_out\ball_out_p09_87.npy,63,val
data/raw_clips\ball_out\ball_out_p09_88.mp4,ball_out,p09,88,volunteer,data/keypoints\ball_out\ball_out_p09_88.npy,68,val
data/raw_clips\ball_out\ball_out_p09_89.mp4,ball_out,p09,89,volunteer,data/keypoints\ball_out\ball_out_p09_89.npy,61,val
data/raw_clips\ball_out\ball_out_p09_9.mp4,ball_out,p09,9,volunteer,data/keypoints\ball_out\ball_out_p09_9.npy,60,val
data/raw_clips\ball_out\ball_out_p09_90.mp4,ball_out,p09,90,volunteer,data/keypoints\ball_out\ball_out_p09_90.npy,60,val
data/raw_clips\ball_out\ball_out_p09_91.mp4,ball_out,p09,91,volunteer,data/keypoints\ball_out\ball_out_p09_91.npy,66,val
data/raw_clips\ball_out\ball_out_p09_92.mp4,ball_out,p09,92,volunteer,data/keypoints\ball_out\ball_out_p09_92.npy,60,val
data/raw_clips\ball_out\ball_out_p09_93.mp4,ball_out,p09,93,volunteer,data/keypoints\ball_out\ball_out_p09_93.npy,63,val
data/raw_clips\ball_out\ball_out_p09_94.mp4,ball_out,p09,94,volunteer,data/keypoints\ball_out\ball_out_p09_94.npy,60,val
data/raw_clips\ball_out\ball_out_p09_95.mp4,ball_out,p09,95,volunteer,data/keypoints\ball_out\ball_out_p09_95.npy,61,val
data/raw_clips\ball_out\ball_out_p09_96.mp4,ball_out,p09,96,volunteer,data/keypoints\ball_out\ball_out_p09_96.npy,60,val
data/raw_clips\ball_out\ball_out_p09_97.mp4,ball_out,p09,97,volunteer,data/keypoints\ball_out\ball_out_p09_97.npy,65,val
data/raw_clips\ball_out\ball_out_p09_98.mp4,ball_out,p09,98,volunteer,data/keypoints\ball_out\ball_out_p09_98.npy,60,val
data/raw_clips\ball_out\ball_out_p09_99.mp4,ball_out,p09,99,volunteer,data/keypoints\ball_out\ball_out_p09_99.npy,57,val
data/raw_clips\double_contact\double_contact_p03_1.mp4,double_contact,p03,1,volunteer,data/keypoints\double_contact\double_contact_p03_1.npy,81,train
data/raw_clips\double_contact\double_contact_p03_10.mp4,double_contact,p03,10,volunteer,data/keypoints\double_contact\double_contact_p03_10.npy,93,train
data/raw_clips\double_contact\double_contact_p03_100.mp4,double_contact,p03,100,volunteer,data/keypoints\double_contact\double_contact_p03_100.npy,75,train
data/raw_clips\double_contact\double_contact_p03_101.mp4,double_contact,p03,101,volunteer,data/keypoints\double_contact\double_contact_p03_101.npy,88,train
data/raw_clips\double_contact\double_contact_p03_102.mp4,double_contact,p03,102,volunteer,data/keypoints\double_contact\double_contact_p03_102.npy,84,train
data/raw_clips\double_contact\double_contact_p03_103.mp4,double_contact,p03,103,volunteer,data/keypoints\double_contact\double_contact_p03_103.npy,90,train
data/raw_clips\double_contact\double_contact_p03_11.mp4,double_contact,p03,11,volunteer,data/keypoints\double_contact\double_contact_p03_11.npy,100,train
data/raw_clips\double_contact\double_contact_p03_12.mp4,double_contact,p03,12,volunteer,data/keypoints\double_contact\double_contact_p03_12.npy,100,train
data/raw_clips\double_contact\double_contact_p03_13.mp4,double_contact,p03,13,volunteer,data/keypoints\double_contact\double_contact_p03_13.npy,105,train
data/raw_clips\double_contact\double_contact_p03_14.mp4,double_contact,p03,14,volunteer,data/keypoints\double_contact\double_contact_p03_14.npy,101,train
data/raw_clips\double_contact\double_contact_p03_15.mp4,double_contact,p03,15,volunteer,data/keypoints\double_contact\double_contact_p03_15.npy,94,train
data/raw_clips\double_contact\double_contact_p03_16.mp4,double_contact,p03,16,volunteer,data/keypoints\double_contact\double_contact_p03_16.npy,87,train
data/raw_clips\double_contact\double_contact_p03_17.mp4,double_contact,p03,17,volunteer,data/keypoints\double_contact\double_contact_p03_17.npy,82,train
data/raw_clips\double_contact\double_contact_p03_18.mp4,double_contact,p03,18,volunteer,data/keypoints\double_contact\double_contact_p03_18.npy,93,train
data/raw_clips\double_contact\double_contact_p03_19.mp4,double_contact,p03,19,volunteer,data/keypoints\double_contact\double_contact_p03_19.npy,81,train
data/raw_clips\double_contact\double_contact_p03_2.mp4,double_contact,p03,2,volunteer,data/keypoints\double_contact\double_contact_p03_2.npy,95,train
data/raw_clips\double_contact\double_contact_p03_20.mp4,double_contact,p03,20,volunteer,data/keypoints\double_contact\double_contact_p03_20.npy,82,train
data/raw_clips\double_contact\double_contact_p03_21.mp4,double_contact,p03,21,volunteer,data/keypoints\double_contact\double_contact_p03_21.npy,91,train
data/raw_clips\double_contact\double_contact_p03_22.mp4,double_contact,p03,22,volunteer,data/keypoints\double_contact\double_contact_p03_22.npy,86,train
data/raw_clips\double_contact\double_contact_p03_23.mp4,double_contact,p03,23,volunteer,data/keypoints\double_contact\double_contact_p03_23.npy,88,train
data/raw_clips\double_contact\double_contact_p03_24.mp4,double_contact,p03,24,volunteer,data/keypoints\double_contact\double_contact_p03_24.npy,84,train
data/raw_clips\double_contact\double_contact_p03_25.mp4,double_contact,p03,25,volunteer,data/keypoints\double_contact\double_contact_p03_25.npy,84,train
data/raw_clips\double_contact\double_contact_p03_26.mp4,double_contact,p03,26,volunteer,data/keypoints\double_contact\double_contact_p03_26.npy,78,train
data/raw_clips\double_contact\double_contact_p03_27.mp4,double_contact,p03,27,volunteer,data/keypoints\double_contact\double_contact_p03_27.npy,87,train
data/raw_clips\double_contact\double_contact_p03_28.mp4,double_contact,p03,28,volunteer,data/keypoints\double_contact\double_contact_p03_28.npy,87,train
data/raw_clips\double_contact\double_contact_p03_29.mp4,double_contact,p03,29,volunteer,data/keypoints\double_contact\double_contact_p03_29.npy,77,train
data/raw_clips\double_contact\double_contact_p03_3.mp4,double_contact,p03,3,volunteer,data/keypoints\double_contact\double_contact_p03_3.npy,90,train
data/raw_clips\double_contact\double_contact_p03_30.mp4,double_contact,p03,30,volunteer,data/keypoints\double_contact\double_contact_p03_30.npy,89,train
data/raw_clips\double_contact\double_contact_p03_31.mp4,double_contact,p03,31,volunteer,data/keypoints\double_contact\double_contact_p03_31.npy,90,train
data/raw_clips\double_contact\double_contact_p03_32.mp4,double_contact,p03,32,volunteer,data/keypoints\double_contact\double_contact_p03_32.npy,91,train
data/raw_clips\double_contact\double_contact_p03_33.mp4,double_contact,p03,33,volunteer,data/keypoints\double_contact\double_contact_p03_33.npy,78,train
data/raw_clips\double_contact\double_contact_p03_34.mp4,double_contact,p03,34,volunteer,data/keypoints\double_contact\double_contact_p03_34.npy,92,train
data/raw_clips\double_contact\double_contact_p03_35.mp4,double_contact,p03,35,volunteer,data/keypoints\double_contact\double_contact_p03_35.npy,84,train
data/raw_clips\double_contact\double_contact_p03_36.mp4,double_contact,p03,36,volunteer,data/keypoints\double_contact\double_contact_p03_36.npy,90,train
data/raw_clips\double_contact\double_contact_p03_37.mp4,double_contact,p03,37,volunteer,data/keypoints\double_contact\double_contact_p03_37.npy,76,train
data/raw_clips\double_contact\double_contact_p03_38.mp4,double_contact,p03,38,volunteer,data/keypoints\double_contact\double_contact_p03_38.npy,87,train
data/raw_clips\double_contact\double_contact_p03_39.mp4,double_contact,p03,39,volunteer,data/keypoints\double_contact\double_contact_p03_39.npy,96,train
data/raw_clips\double_contact\double_contact_p03_4.mp4,double_contact,p03,4,volunteer,data/keypoints\double_contact\double_contact_p03_4.npy,87,train
data/raw_clips\double_contact\double_contact_p03_40.mp4,double_contact,p03,40,volunteer,data/keypoints\double_contact\double_contact_p03_40.npy,91,train
data/raw_clips\double_contact\double_contact_p03_41.mp4,double_contact,p03,41,volunteer,data/keypoints\double_contact\double_contact_p03_41.npy,96,train
data/raw_clips\double_contact\double_contact_p03_42.mp4,double_contact,p03,42,volunteer,data/keypoints\double_contact\double_contact_p03_42.npy,102,train
